local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
09:15:00.003,1789616700003779153,334442557713820,Ticker Data,0,51,74182.62,,09:14:29,,,,,,
09:15:00.003,1789616700003893433,334442557827300,Previous Close,0,51,,,,,,,,,
09:15:00.003,1789616700003950634,334442557884221,Ticker Data,0,51,74182.62,,09:14:30,,,,,,
09:15:00.003,1789616700003995634,334442557929261,Ticker Data,0,51,74182.62,,09:14:31,,,,,,
09:15:00.004,1789616700004036674,334442557970261,Ticker Data,0,51,74182.62,,09:14:32,,,,,,
09:15:00.004,1789616700004100915,334442558034542,Ticker Data,0,51,74182.62,,09:14:33,,,,,,
09:15:00.004,1789616700004154235,334442558087862,Ticker Data,0,51,74182.62,,09:14:34,,,,,,
09:15:00.004,1789616700004194796,334442558128343,Ticker Data,0,51,74182.62,,09:14:35,,,,,,
09:15:00.004,1789616700004232676,334442558166223,Ticker Data,0,51,74182.62,,09:14:36,,,,,,
09:15:00.004,1789616700004269356,334442558202903,Ticker Data,0,51,74182.62,,09:14:37,,,,,,
09:15:00.004,1789616700004306036,334442558239623,Ticker Data,0,51,74182.62,,09:14:38,,,,,,
09:15:00.004,1789616700004342237,334442558275824,Ticker Data,0,51,74182.62,,09:14:39,,,,,,
09:15:00.004,1789616700004378717,334442558312264,Ticker Data,0,51,74182.62,,09:14:40,,,,,,
09:15:00.004,1789616700004414197,334442558347784,Ticker Data,0,51,74182.62,,09:14:41,,,,,,
09:15:00.004,1789616700004450758,334442558384345,Ticker Data,0,51,74182.62,,09:14:42,,,,,,
09:15:00.004,1789616700004486358,334442558419945,Ticker Data,0,51,74182.62,,09:14:43,,,,,,
09:15:00.004,1789616700004658719,334442558592346,Ticker Data,0,51,74182.62,,09:14:44,,,,,,
09:15:00.004,1789616700004701959,334442558635546,Ticker Data,0,51,74182.62,,09:14:45,,,,,,
09:15:00.004,1789616700004739280,334442558672867,Ticker Data,0,51,74182.62,,09:14:46,,,,,,
09:15:00.004,1789616700004775360,334442558708947,Ticker Data,0,51,74182.62,,09:14:47,,,,,,
09:15:00.004,1789616700004812120,334442558745707,Ticker Data,0,51,74182.62,,09:14:48,,,,,,
09:15:00.004,1789616700004945001,334442558878708,Ticker Data,0,51,74182.62,,09:14:49,,,,,,
09:15:00.004,1789616700004990162,334442558923749,Ticker Data,0,51,74182.62,,09:14:50,,,,,,
09:15:00.005,1789616700005027402,334442558960989,Ticker Data,0,51,74182.62,,09:14:51,,,,,,
09:15:00.005,1789616700005063482,334442558997069,Ticker Data,0,51,74182.62,,09:14:52,,,,,,
09:15:00.005,1789616700005127083,334442559060710,Ticker Data,0,51,74182.62,,09:14:53,,,,,,
09:15:00.005,1789616700005165563,334442559099150,Ticker Data,0,51,74182.62,,09:14:54,,,,,,
09:15:00.005,1789616700005242763,334442559176310,Ticker Data,0,51,74182.62,,09:14:55,,,,,,
09:15:00.005,1789616700005291844,334442559225391,Ticker Data,0,51,74182.62,,09:14:56,,,,,,
09:15:00.005,1789616700005369604,334442559303191,Ticker Data,0,51,74182.62,,09:14:57,,,,,,
09:15:00.005,1789616700005407725,334442559341312,Ticker Data,0,51,74182.62,,09:14:58,,,,,,
09:15:00.005,1789616700005443645,334442559377192,Ticker Data,0,51,74182.62,,09:14:59,,,,,,
09:15:00.021,1789616700021570324,334442575504631,Full Data,8,868482,0.00,0,00:00:00,0.00,0,100,100,917580,"[{""bid_quantity"":20,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":2,""bid_price"":""45.00"",""ask_price"":""380.00""},{""bid_quantity"":60,""ask_quantity"":20,""bid_orders"":2,""ask_orders"":1,""bid_price"":""30.00"",""ask_price"":""400.00""},{""bid_quantity"":20,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":1,""bid_price"":""1.20"",""ask_price"":""696.80""},{""bid_quantity"":0,""ask_quantity"":0,""bid_orders"":0,""ask_orders"":0,""bid_price"":""0.00"",""ask_price"":""0.00""},{""bid_quantity"":0,""ask_quantity"":0,""bid_orders"":0,""ask_orders"":0,""bid_price"":""0.00"",""ask_price"":""0.00""}]"
