local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
09:15:00.001,1790048700001189693,766442555124280,Ticker Data,0,51,74901.50,,09:14:29,,,,,,
09:15:00.001,1790048700001309854,766442555243521,Previous Close,0,51,,,,,,,,,
09:15:00.001,1790048700001366414,766442555300001,Ticker Data,0,51,74901.50,,09:14:30,,,,,,
09:15:00.001,1790048700001419934,766442555353601,Ticker Data,0,51,74901.50,,09:14:31,,,,,,
09:15:00.001,1790048700001463175,766442555396762,Ticker Data,0,51,74901.50,,09:14:32,,,,,,
09:15:00.001,1790048700001502815,766442555436442,Ticker Data,0,51,74901.50,,09:14:33,,,,,,
09:15:00.001,1790048700001541815,766442555475402,Ticker Data,0,51,74901.50,,09:14:34,,,,,,
09:15:00.001,1790048700001579175,766442555512802,Ticker Data,0,51,74901.50,,09:14:35,,,,,,
09:15:00.001,1790048700001616896,766442555550483,Ticker Data,0,51,74901.50,,09:14:36,,,,,,
09:15:00.001,1790048700001654496,766442555588083,Ticker Data,0,51,74901.50,,09:14:37,,,,,,
09:15:00.001,1790048700001692776,766442555626323,Ticker Data,0,51,74901.50,,09:14:38,,,,,,
09:15:00.001,1790048700001730136,766442555663763,Ticker Data,0,51,74901.50,,09:14:39,,,,,,
09:15:00.001,1790048700001766977,766442555700564,Ticker Data,0,51,74901.50,,09:14:40,,,,,,
09:15:00.001,1790048700001802777,766442555736364,Ticker Data,0,51,74901.50,,09:14:41,,,,,,
09:15:00.001,1790048700001838137,766442555771724,Ticker Data,0,51,74901.50,,09:14:42,,,,,,
09:15:00.001,1790048700001873337,766442555806924,Ticker Data,0,51,74901.50,,09:14:43,,,,,,
09:15:00.001,1790048700001908817,766442555842404,Ticker Data,0,51,74901.50,,09:14:44,,,,,,
09:15:00.001,1790048700001944058,766442555877645,Ticker Data,0,51,74901.50,,09:14:45,,,,,,
09:15:00.001,1790048700001979058,766442555912645,Ticker Data,0,51,74901.50,,09:14:46,,,,,,
09:15:00.002,1790048700002014938,766442555948485,Ticker Data,0,51,74901.50,,09:14:47,,,,,,
09:15:00.002,1790048700002050258,766442555983845,Ticker Data,0,51,74901.50,,09:14:48,,,,,,
