local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
09:15:00.001,1789703100001223061,420842555157688,Ticker Data,0,51,74575.24,,09:14:29,,,,,,
09:15:00.001,1789703100001355462,420842555289089,Previous Close,0,51,,,,,,,,,
09:15:00.001,1789703100001412862,420842555346489,Ticker Data,0,51,74575.24,,09:14:30,,,,,,
09:15:00.001,1789703100001457982,420842555391609,Ticker Data,0,51,74575.24,,09:14:31,,,,,,
09:15:00.001,1789703100001500503,420842555434130,Ticker Data,0,51,74575.24,,09:14:32,,,,,,
09:15:00.001,1789703100001540503,420842555474130,Ticker Data,0,51,74575.24,,09:14:33,,,,,,
09:15:00.001,1789703100001578503,420842555512090,Ticker Data,0,51,74575.24,,09:14:34,,,,,,
09:15:00.001,1789703100001616503,420842555550090,Ticker Data,0,51,74575.24,,09:14:35,,,,,,
09:15:00.001,1789703100001660024,420842555593611,Ticker Data,0,51,74575.24,,09:14:36,,,,,,
09:15:00.001,1789703100001697944,420842555631531,Ticker Data,0,51,74575.24,,09:14:37,,,,,,
09:15:00.001,1789703100001735384,420842555668931,Ticker Data,0,51,74575.24,,09:14:38,,,,,,
09:15:00.001,1789703100001771664,420842555705291,Ticker Data,0,51,74575.24,,09:14:39,,,,,,
09:15:00.001,1789703100001808345,420842555741932,Ticker Data,0,51,74575.24,,09:14:40,,,,,,
09:15:00.001,1789703100001871985,420842555805572,Ticker Data,0,51,74575.24,,09:14:41,,,,,,
09:15:00.001,1789703100001910105,420842555843692,Ticker Data,0,51,74575.24,,09:14:42,,,,,,
09:15:00.001,1789703100001946746,420842555880293,Ticker Data,0,51,74575.24,,09:14:43,,,,,,
09:15:00.001,1789703100001982666,420842555916253,Ticker Data,0,51,74575.24,,09:14:44,,,,,,
09:15:00.002,1789703100002017986,420842555951573,Ticker Data,0,51,74575.24,,09:14:45,,,,,,
09:15:00.002,1789703100002053066,420842555986653,Ticker Data,0,51,74575.24,,09:14:46,,,,,,
09:15:00.002,1789703100002106987,420842556040614,Ticker Data,0,51,74575.24,,09:14:47,,,,,,
09:15:00.002,1789703100002152907,420842556086494,Ticker Data,0,51,74575.24,,09:14:48,,,,,,
09:15:00.002,1789703100002189787,420842556123374,Ticker Data,0,51,74575.24,,09:14:49,,,,,,
09:15:00.002,1789703100002226067,420842556159654,Ticker Data,0,51,74575.24,,09:14:50,,,,,,
09:15:00.002,1789703100002261188,420842556194735,Ticker Data,0,51,74575.24,,09:14:51,,,,,,
09:15:00.002,1789703100002296468,420842556230015,Ticker Data,0,51,74575.24,,09:14:52,,,,,,
09:15:00.002,1789703100002332708,420842556266295,Ticker Data,0,51,74575.24,,09:14:53,,,,,,
