local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
09:15:00.001,1790221500001268983,939242555203770,Ticker Data,0,51,74272.40,,09:14:29,,,,,,
09:15:00.001,1790221500001390744,939242555324491,Previous Close,0,51,,,,,,,,,
09:15:00.001,1790221500001449144,939242555382771,Ticker Data,0,51,74272.40,,09:14:30,,,,,,
09:15:00.001,1790221500001494344,939242555427971,Ticker Data,0,51,74272.40,,09:14:31,,,,,,
09:15:00.001,1790221500001535264,939242555468891,Ticker Data,0,51,74272.40,,09:14:32,,,,,,
09:15:00.001,1790221500001574785,939242555508372,Ticker Data,0,51,74272.40,,09:14:33,,,,,,
09:15:00.001,1790221500001613465,939242555547092,Ticker Data,0,51,74272.40,,09:14:34,,,,,,
09:15:00.001,1790221500001651105,939242555584692,Ticker Data,0,51,74272.40,,09:14:35,,,,,,
09:15:00.001,1790221500001689145,939242555622772,Ticker Data,0,51,74272.40,,09:14:36,,,,,,
09:15:00.001,1790221500001728546,939242555662133,Ticker Data,0,51,74272.40,,09:14:37,,,,,,
09:15:00.001,1790221500001766346,939242555699933,Ticker Data,0,51,74272.40,,09:14:38,,,,,,
09:15:00.001,1790221500001803066,939242555736653,Ticker Data,0,51,74272.40,,09:14:39,,,,,,
09:15:00.001,1790221500001888987,939242555822614,Ticker Data,0,51,74272.40,,09:14:40,,,,,,
09:15:00.001,1790221500001932507,939242555866094,Ticker Data,0,51,74272.40,,09:14:41,,,,,,
09:15:00.001,1790221500001970427,939242555904014,Ticker Data,0,51,74272.40,,09:14:42,,,,,,
09:15:00.002,1790221500002006067,939242555939654,Ticker Data,0,51,74272.40,,09:14:43,,,,,,
09:15:00.002,1790221500002042068,939242555975655,Ticker Data,0,51,74272.40,,09:14:44,,,,,,
09:15:00.002,1790221500002222189,939242556155936,Ticker Data,0,51,74272.40,,09:14:45,,,,,,
09:15:00.002,1790221500002356950,939242556290577,Ticker Data,0,51,74272.40,,09:14:46,,,,,,
09:15:00.002,1790221500002397630,939242556331217,Ticker Data,0,51,74272.40,,09:14:47,,,,,,
09:15:00.002,1790221500002434630,939242556368257,Ticker Data,0,51,74272.40,,09:14:48,,,,,,
09:15:00.002,1790221500002471590,939242556405137,Ticker Data,0,51,74272.40,,09:14:49,,,,,,
09:15:00.002,1790221500002509351,939242556442898,Ticker Data,0,51,74272.40,,09:14:50,,,,,,
09:15:00.002,1790221500002544871,939242556478418,Ticker Data,0,51,74272.40,,09:14:51,,,,,,
09:15:00.002,1790221500002581311,939242556514858,Ticker Data,0,51,74272.40,,09:14:52,,,,,,
09:15:00.002,1790221500002618551,939242556552138,Ticker Data,0,51,74272.40,,09:14:53,,,,,,
09:15:00.002,1790221500002654952,939242556588499,Ticker Data,0,51,74272.40,,09:14:54,,,,,,
09:15:00.002,1790221500002732432,939242556666059,Ticker Data,0,51,74272.40,,09:14:55,,,,,,
09:15:00.002,1790221500002773592,939242556707179,Ticker Data,0,51,74272.40,,09:14:56,,,,,,
09:15:00.002,1790221500002809833,939242556743420,Ticker Data,0,51,74272.40,,09:14:57,,,,,,
09:15:00.002,1790221500002845473,939242556779060,Ticker Data,0,51,74272.40,,09:14:58,,,,,,
09:15:00.002,1790221500002880713,939242556814300,Ticker Data,0,51,74272.40,,09:14:59,,,,,,
