local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
09:15:00.001,1789443900001202032,161642555136579,Ticker Data,0,51,75369.63,,09:14:30,,,,,,
09:15:00.001,1789443900001318473,161642555252140,Previous Close,0,51,,,,,,,,,
09:15:00.001,1789443900001376753,161642555310340,Ticker Data,0,51,75369.63,,09:14:31,,,,,,
09:15:00.001,1789443900001422994,161642555356581,Ticker Data,0,51,75369.63,,09:14:32,,,,,,
09:15:00.001,1789443900001464194,161642555397821,Ticker Data,0,51,75369.63,,09:14:33,,,,,,
09:15:00.001,1789443900001503954,161642555437541,Ticker Data,0,51,75369.63,,09:14:34,,,,,,
09:15:00.001,1789443900001542434,161642555476061,Ticker Data,0,51,75369.63,,09:14:35,,,,,,
09:15:00.001,1789443900001579235,161642555512822,Ticker Data,0,51,75369.63,,09:14:36,,,,,,
09:15:00.001,1789443900001615755,161642555549342,Ticker Data,0,51,75369.63,,09:14:37,,,,,,
09:15:00.001,1789443900001652075,161642555585662,Ticker Data,0,51,75369.63,,09:14:38,,,,,,
09:15:00.001,1789443900001690075,161642555623622,Ticker Data,0,51,75369.63,,09:14:39,,,,,,
09:15:00.001,1789443900001726355,161642555659942,Ticker Data,0,51,75369.63,,09:14:40,,,,,,
09:15:00.001,1789443900001763116,161642555696663,Ticker Data,0,51,75369.63,,09:14:41,,,,,,
09:15:00.001,1789443900001799436,161642555732983,Ticker Data,0,51,75369.63,,09:14:42,,,,,,
09:15:00.001,1789443900001836156,161642555769703,Ticker Data,0,51,75369.63,,09:14:43,,,,,,
09:15:00.001,1789443900001872116,161642555805703,Ticker Data,0,51,75369.63,,09:14:44,,,,,,
09:15:00.001,1789443900001941037,161642555874624,Ticker Data,0,51,75369.63,,09:14:45,,,,,,
09:15:00.001,1789443900001980877,161642555914424,Ticker Data,0,51,75369.63,,09:14:46,,,,,,
09:15:00.002,1789443900002017717,161642555951304,Ticker Data,0,51,75369.63,,09:14:47,,,,,,
09:15:00.002,1789443900002053798,161642555987385,Ticker Data,0,51,75369.63,,09:14:48,,,,,,
09:15:00.002,1789443900002110438,161642556044025,Ticker Data,0,51,75369.63,,09:14:49,,,,,,
09:15:00.002,1789443900002155558,161642556089105,Ticker Data,0,51,75369.63,,09:14:50,,,,,,
09:15:00.002,1789443900002192758,161642556126345,Ticker Data,0,51,75369.63,,09:14:51,,,,,,
09:15:00.002,1789443900002228679,161642556162226,Ticker Data,0,51,75369.63,,09:14:52,,,,,,
09:15:00.002,1789443900002264999,161642556198586,Ticker Data,0,51,75369.63,,09:14:53,,,,,,
09:15:00.002,1789443900002301719,161642556235266,Ticker Data,0,51,75369.63,,09:14:54,,,,,,
09:15:00.002,1789443900002377320,161642556310947,Ticker Data,0,51,75369.63,,09:14:55,,,,,,
09:15:00.002,1789443900002421840,161642556355427,Ticker Data,0,51,75369.63,,09:14:56,,,,,,
09:15:00.002,1789443900002459480,161642556393067,Ticker Data,0,51,75369.63,,09:14:57,,,,,,
09:15:00.002,1789443900002495520,161642556429107,Ticker Data,0,51,75369.63,,09:14:58,,,,,,
09:15:00.002,1789443900002665561,161642556599148,Ticker Data,0,51,75369.63,,09:14:59,,,,,,
09:15:00.171,1789443900171607393,161642725541340,Ticker Data,0,51,75376.23,,09:15:00,,,,,,
09:15:00.175,1789443900175764419,161642729698486,Full Data,8,865797,298.00,160,09:15:00,285.97,1720,10240,12400,521020,"[{""bid_quantity"":120,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":1,""bid_price"":""292.90"",""ask_price"":""299.85""},{""bid_quantity"":240,""ask_quantity"":140,""bid_orders"":4,""ask_orders"":4,""bid_price"":""292.85"",""ask_price"":""299.90""},{""bid_quantity"":60,""ask_quantity"":140,""bid_orders"":1,""ask_orders"":1,""bid_price"":""292.80"",""ask_price"":""300.00""},{""bid_quantity"":20,""ask_quantity"":200,""bid_orders"":1,""ask_orders"":1,""bid_price"":""292.70"",""ask_price"":""300.95""},{""bid_quantity"":40,""ask_quantity"":140,""bid_orders"":1,""ask_orders"":1,""bid_price"":""291.95"",""ask_price"":""301.00""}]"
09:15:00.220,1789443900220564663,161642774498491,Full Data,8,867063,400.00,20,09:15:00,403.65,1580,2160,3600,31020,"[{""bid_quantity"":120,""ask_quantity"":60,""bid_orders"":2,""ask_orders"":1,""bid_price"":""400.00"",""ask_price"":""409.80""},{""bid_quantity"":40,""ask_quantity"":20,""bid_orders"":1,""ask_orders"":1,""bid_price"":""393.65"",""ask_price"":""412.50""},{""bid_quantity"":40,""ask_quantity"":20,""bid_orders"":1,""ask_orders"":1,""bid_price"":""393.00"",""ask_price"":""412.60""},{""bid_quantity"":80,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":2,""bid_price"":""392.85"",""ask_price"":""412.70""},{""bid_quantity"":20,""ask_quantity"":180,""bid_orders"":1,""ask_orders"":2,""bid_price"":""388.40"",""ask_price"":""413.85""}]"
09:15:00.222,1789443900222422475,161642776356262,Full Data,8,867063,400.00,20,09:15:00,403.65,1580,2240,3960,31020,"[{""bid_quantity"":160,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":1,""bid_price"":""400.15"",""ask_price"":""409.75""},{""bid_quantity"":200,""ask_quantity"":60,""bid_orders"":2,""ask_orders"":1,""bid_price"":""400.10"",""ask_price"":""409.80""},{""bid_quantity"":120,""ask_quantity"":20,""bid_orders"":2,""ask_orders"":1,""bid_price"":""400.00"",""ask_price"":""412.50""},{""bid_quantity"":40,""ask_quantity"":20,""bid_orders"":1,""ask_orders"":1,""bid_price"":""393.65"",""ask_price"":""412.60""},{""bid_quantity"":40,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":2,""bid_price"":""393.00"",""ask_price"":""412.70""}]"
