local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
09:15:00.001,1790307900001250162,1025642555184589,Ticker Data,0,51,73525.92,,09:14:29,,,,,,
09:15:00.001,1790307900001370563,1025642555304270,Previous Close,0,51,,,,,,,,,
09:15:00.001,1790307900001427843,1025642555361430,Ticker Data,0,51,73525.92,,09:14:30,,,,,,
09:15:00.001,1790307900001482603,1025642555416191,Ticker Data,0,51,73525.92,,09:14:31,,,,,,
09:15:00.001,1790307900001525244,1025642555458831,Ticker Data,0,51,73525.92,,09:14:32,,,,,,
09:15:00.001,1790307900001564564,1025642555498151,Ticker Data,0,51,73525.92,,09:14:33,,,,,,
09:15:00.001,1790307900001602564,1025642555536151,Ticker Data,0,51,73525.92,,09:14:34,,,,,,
09:15:00.001,1790307900001639245,1025642555572792,Ticker Data,0,51,73525.92,,09:14:35,,,,,,
09:15:00.001,1790307900001675645,1025642555609232,Ticker Data,0,51,73525.92,,09:14:36,,,,,,
09:15:00.001,1790307900001712605,1025642555646152,Ticker Data,0,51,73525.92,,09:14:37,,,,,,
09:15:00.001,1790307900001750605,1025642555684152,Ticker Data,0,51,73525.92,,09:14:38,,,,,,
09:15:00.001,1790307900001788205,1025642555721792,Ticker Data,0,51,73525.92,,09:14:39,,,,,,
09:15:00.001,1790307900001825446,1025642555759033,Ticker Data,0,51,73525.92,,09:14:40,,,,,,
09:15:00.001,1790307900001861686,1025642555795273,Ticker Data,0,51,73525.92,,09:14:41,,,,,,
09:15:00.001,1790307900001899446,1025642555832993,Ticker Data,0,51,73525.92,,09:14:42,,,,,,
09:15:00.001,1790307900001963927,1025642555897514,Ticker Data,0,51,73525.92,,09:14:43,,,,,,
09:15:00.001,1790307900002003007,1025642555936594,Ticker Data,0,51,73525.92,,09:14:44,,,,,,
09:15:00.002,1790307900002039727,1025642555973274,Ticker Data,0,51,73525.92,,09:14:45,,,,,,
09:15:00.002,1790307900002095367,1025642556028954,Ticker Data,0,51,73525.92,,09:14:46,,,,,,
09:15:00.002,1790307900002148528,1025642556082115,Ticker Data,0,51,73525.92,,09:14:47,,,,,,
