local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
09:15:00.001,1790135100001206591,852842555141378,Ticker Data,0,51,74648.32,,09:14:29,,,,,,
09:15:00.001,1790135100001327472,852842555261179,Previous Close,0,51,,,,,,,,,
09:15:00.001,1790135100001384632,852842555318219,Ticker Data,0,51,74648.32,,09:14:30,,,,,,
09:15:00.001,1790135100001428993,852842555362580,Ticker Data,0,51,74648.32,,09:14:31,,,,,,
09:15:00.001,1790135100001469993,852842555403580,Ticker Data,0,51,74648.32,,09:14:32,,,,,,
09:15:00.001,1790135100001508673,852842555442220,Ticker Data,0,51,74648.32,,09:14:33,,,,,,
09:15:00.001,1790135100001546473,852842555480020,Ticker Data,0,51,74648.32,,09:14:34,,,,,,
09:15:00.001,1790135100001583514,852842555517101,Ticker Data,0,51,74648.32,,09:14:35,,,,,,
09:15:00.001,1790135100001620434,852842555554021,Ticker Data,0,51,74648.32,,09:14:36,,,,,,
09:15:00.001,1790135100001656874,852842555590421,Ticker Data,0,51,74648.32,,09:14:37,,,,,,
09:15:00.001,1790135100001694034,852842555627621,Ticker Data,0,51,74648.32,,09:14:38,,,,,,
09:15:00.001,1790135100001731074,852842555664661,Ticker Data,0,51,74648.32,,09:14:39,,,,,,
09:15:00.001,1790135100001768595,852842555702142,Ticker Data,0,51,74648.32,,09:14:40,,,,,,
09:15:00.001,1790135100001805075,852842555738662,Ticker Data,0,51,74648.32,,09:14:41,,,,,,
09:15:00.001,1790135100001853515,852842555787102,Ticker Data,0,51,74648.32,,09:14:42,,,,,,
09:15:00.001,1790135100001891156,852842555824703,Ticker Data,0,51,74648.32,,09:14:43,,,,,,
09:15:00.001,1790135100001973036,852842555906623,Ticker Data,0,51,74648.32,,09:14:44,,,,,,
09:15:00.002,1790135100002012396,852842555945943,Ticker Data,0,51,74648.32,,09:14:45,,,,,,
09:15:00.002,1790135100002049557,852842555983104,Ticker Data,0,51,74648.32,,09:14:46,,,,,,
09:15:00.002,1790135100002102997,852842556036584,Ticker Data,0,51,74648.32,,09:14:47,,,,,,
09:15:00.002,1790135100002148677,852842556082224,Ticker Data,0,51,74648.32,,09:14:48,,,,,,
09:15:00.002,1790135100002185277,852842556118864,Ticker Data,0,51,74648.32,,09:14:49,,,,,,
09:15:00.002,1790135100002221358,852842556154905,Ticker Data,0,51,74648.32,,09:14:50,,,,,,
09:15:00.002,1790135100002256398,852842556189985,Ticker Data,0,51,74648.32,,09:14:51,,,,,,
09:15:00.002,1790135100002291918,852842556225505,Ticker Data,0,51,74648.32,,09:14:52,,,,,,
09:15:00.002,1790135100002327838,852842556261385,Ticker Data,0,51,74648.32,,09:14:53,,,,,,
09:15:00.002,1790135100002363279,852842556296866,Ticker Data,0,51,74648.32,,09:14:54,,,,,,
09:15:00.002,1790135100002438839,852842556372386,Ticker Data,0,51,74648.32,,09:14:55,,,,,,
09:15:00.002,1790135100002480799,852842556414346,Ticker Data,0,51,74648.32,,09:14:56,,,,,,
09:15:00.002,1790135100002517000,852842556450547,Ticker Data,0,51,74648.32,,09:14:57,,,,,,
09:15:00.002,1790135100002552280,852842556485867,Ticker Data,0,51,74648.32,,09:14:58,,,,,,
09:15:00.002,1790135100002586840,852842556520387,Ticker Data,0,51,74648.32,,09:14:59,,,,,,
09:15:00.338,1790135100338938511,852842892872658,Full Data,8,839286,307.65,20,09:15:00,318.78,1460,7300,9520,349060,"[{""bid_quantity"":20,""ask_quantity"":60,""bid_orders"":1,""ask_orders"":1,""bid_price"":""302.15"",""ask_price"":""307.30""},{""bid_quantity"":20,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":1,""bid_price"":""301.45"",""ask_price"":""307.35""},{""bid_quantity"":20,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":2,""bid_price"":""301.40"",""ask_price"":""307.65""},{""bid_quantity"":20,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":1,""bid_price"":""300.05"",""ask_price"":""319.65""},{""bid_quantity"":60,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":1,""bid_price"":""300.00"",""ask_price"":""323.70""}]"
09:15:00.378,1790135100378139562,852842932073789,Full Data,8,839378,0.00,0,00:00:00,0.00,0,200,2660,96900,"[{""bid_quantity"":120,""ask_quantity"":140,""bid_orders"":2,""ask_orders"":2,""bid_price"":""470.00"",""ask_price"":""856.00""},{""bid_quantity"":40,""ask_quantity"":60,""bid_orders"":1,""ask_orders"":1,""bid_price"":""455.20"",""ask_price"":""857.00""},{""bid_quantity"":200,""ask_quantity"":0,""bid_orders"":1,""ask_orders"":0,""bid_price"":""430.00"",""ask_price"":""0.00""},{""bid_quantity"":20,""ask_quantity"":0,""bid_orders"":1,""ask_orders"":0,""bid_price"":""380.00"",""ask_price"":""0.00""},{""bid_quantity"":200,""ask_quantity"":0,""bid_orders"":1,""ask_orders"":0,""bid_price"":""330.70"",""ask_price"":""0.00""}]"
09:15:00.390,1790135100390855843,852842944789870,Full Data,8,839193,177.25,20,09:15:00,179.05,1840,14000,7400,621420,"[{""bid_quantity"":40,""ask_quantity"":80,""bid_orders"":1,""ask_orders"":3,""bid_price"":""163.95"",""ask_price"":""177.30""},{""bid_quantity"":40,""ask_quantity"":80,""bid_orders"":1,""ask_orders"":2,""bid_price"":""163.90"",""ask_price"":""177.35""},{""bid_quantity"":40,""ask_quantity"":80,""bid_orders"":1,""ask_orders"":2,""bid_price"":""163.80"",""ask_price"":""177.75""},{""bid_quantity"":20,""ask_quantity"":80,""bid_orders"":1,""ask_orders"":1,""bid_price"":""163.50"",""ask_price"":""179.50""},{""bid_quantity"":20,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":1,""bid_price"":""163.45"",""ask_price"":""180.95""}]"
